movie_id,num_trials,num_events
4071,3,2
4072,5,2
4073,428,289
4074,2,2
4075,56,36
4076,2,1
4077,176,124
4078,1,1
4079,1,0
4080,568,401
4081,214,55
4082,2,1
4083,6,1
4084,32,21
4085,2,2
4086,11933,8894
4087,2,1
4088,13,8
4089,3,0
4090,378,112
4091,3,3
4092,4,3
4093,16,11
4094,119,73
4095,1,1
4096,2,0
4097,5,3
4098,34,5
4099,2411,914
4100,3,1
4101,12,0
4102,2,2
4103,14,3
4104,2,0
4105,2,0
4106,1,0
4107,2238,930
4108,43,13
4109,48,32
4110,10,7
4111,6,2
4112,507,330
4113,310,212
4114,1,1
4115,2,0
4116,1,1
4117,3,3
4118,5,0
4119,1,0
4120,10,2
4121,4,0
4122,26,16
4123,5,1
4124,3,2
4125,12,1
4126,11,5
4127,1,0
4128,378,195
4129,2,0
4130,2,2
4131,3,0
4132,5,5
4133,3,3
4134,8,6
4135,2,1
4136,57,43
4137,214,112
4138,1,1
4139,7152,3233
4140,3,0
4141,3,1
4142,2,1
4143,8,4
4144,1,0
4145,3,1
4146,98,67
4147,3,2
4148,6,2
4149,6,1
4150,2,1
4151,1,0
4152,3,2
4153,5,1
4154,2,2
4155,174,125
4156,2,2
4157,464,278
4158,2,1
4159,7,7
4160,23,19
4161,2,1
4162,2,2
4163,14383,5878
4164,1,0
4165,1,1
4166,50,6
4167,2,2
4168,124,54
4169,16,9
4170,3,3
4171,3775,2595
4172,3,3
4173,587,215
4174,8,5
4175,297,196
4176,116,40
4177,1,0
4178,125,100
4179,5,0
4180,1,0
4181,1,0
4182,1,0
4183,4,4
4184,12,7
4185,23,9
4186,8,4
4187,29,2
4188,5,3
4189,15,4
4190,6,0
4191,2,0
4192,1,0
4193,64,3
4194,21,5
4195,6,3
4196,7,1
4197,7,3
4198,1,0
4199,9,7
4200,2,2
4201,11,5
4202,1,1
4203,2,0
4204,7,4
4205,1,0
4206,3,2
4207,1,0
4208,3,2
4209,259,140
4210,2,1
4211,2,1
4212,259,205
4213,10,8
4214,1220,286
4215,34,17
4216,5,2
4217,2,0
4218,2,1
4219,95,57
4220,2,1
4221,2,1
4222,1,1
4223,14,9
4224,11,7
4225,1,1
4226,1,1
4227,4,2
4228,2,1
4229,2002,969
4230,1,0
4231,2,0
4232,13,5
4233,7063,3721
4234,17,3
4235,5,3
4236,36,13
4237,4,2
4238,63,45
4239,3,1
4240,2,1
4241,2,1
4242,4,1
4243,3,1
4244,37,16
4245,2,1
4246,2,0
4247,6068,4357
4248,199,47
4249,137,108
4250,9,2
4251,15,10
4252,40,15
4253,1,1
4254,5,3
4255,19,15
4256,160,54
4257,43,24
4258,325,266
4259,2,2
4260,41,12
4261,29,16
4262,128,63
4263,3,0
4264,4,1
4265,1,0
4266,851,671
4267,7,1
4268,8,5
4269,98,77
4270,14,5
4271,105,76
4272,1560,591
4273,4,4
4274,154,106
4275,3,0
4276,1643,1010
4277,3,1
4278,5,2
4279,36,16
4280,14,7
4281,7,1
4282,7,4
4283,2,1
4284,10,7
4285,6,4
4286,325,206
4287,7,2
4288,329,108
4289,1,1
4290,1,0
4291,1,1
4292,4,2
4293,3,2
4294,107,79
4295,134,111
4296,7823,4686
4297,9,2
4298,28,12
4299,22,17
4300,8,4
4301,1,0
4302,105,34
4303,3,0
4304,1,0
4305,22,18
4306,78,23
4307,6,2
4308,1,0
4309,3,0
4310,11,5
4311,2,1
4312,556,439
4313,139,49
4314,2,1
4315,2,2
4316,14,6
4317,9,2
4318,1,0
4319,2,2
4320,5,0
4321,185,136
4322,1,1
4323,74,60
4324,8,5
4325,4,3
4326,1,0
4327,378,211
4328,8,2
4329,17,14
4330,6,3
4331,15,10
4332,4,2
4333,175,124
4334,44,26
4335,4,2
4336,3,3
4337,2,1
4338,9,5
4339,1,1
4340,1,1
4341,65,41
4342,5,1
4343,1,0
4344,76,17
4345,78,65
4346,17,7
4347,15,5
4348,13,12
4349,2,0
4350,6,2
4351,1,0
4352,72,17
4353,968,476
4354,31,10
4355,13849,7490
4356,10,4
4357,1280,769
4358,7,2
4359,115,44
4360,4,1
4361,10,7
4362,20,7
4363,4735,3720
4364,2,1
4365,2,0
4366,7,2
4367,7,1
4368,2,2
4369,2,2
4370,1,1
4371,14,5
4372,2,2
4373,6,1
4374,2,1
4375,8,6
4376,4,2
4377,62,53
4378,7,3
4379,4,2
4380,9,4
4381,3,0
4382,68,48
4383,4,2
4384,1,1
4385,975,738
4386,1,1
4387,4,1
4388,3,2
4389,1,1
4390,152,122
4391,22,12
4392,1,0
4393,1,0
4394,2,1
4395,10,2
4396,3,1
4397,6,0
4398,160,40
4399,3,2
4400,1,0
4401,1,0
4402,1,0
4403,733,550
4404,1005,581
4405,1,0
4406,80,40
4407,267,131
4408,13,10
4409,16,5
4410,3,3
4411,4,2
4412,1,0
4413,3939,2065
4414,1571,243
4415,750,201
4416,2,1
4417,1184,922
4418,1,0
4419,4,0
4420,7,3
4421,12,2
4422,2,1
4423,4,1
4424,874,555
4425,2,1
4426,43,20
4427,4,4
4428,2,1
4429,1,1
4430,7,1
4431,26,16
4432,269,69
4433,12,2
4434,7,6
4435,3,3
4436,3454,461
4437,1,1
4438,191,77
4439,5,1
4440,5,2
4441,15,8
4442,9,2
4443,4,3
4444,14,11
4445,5,1
4446,1,0
4447,550,197
4448,2,2
4449,2,2
4450,2,1
4451,1,0
4452,2,0
4453,4,2
4454,3,1
4455,5,4
4456,720,131
4457,1,1
4458,2,0
4459,9,7
4460,2,1
4461,240,135
4462,12,5
4463,2,1
4464,159,68
4465,12,6
4466,1,0
4467,4,2
4468,434,53
4469,5,1
4470,2,1
4471,4,3
4472,5,1
4473,7,1
4474,3,2
4475,3,0
4476,19,13
4477,5,3
4478,4,3
4479,112,79
4480,3,0
4481,2,2
4482,30,23
4483,762,620
4484,5,1
4485,1,0
4486,11,3
4487,4,0
4488,24,5
4489,11,8
4490,592,380
4491,2,0
4492,160,79
4493,1,0
4494,162,57
4495,1,0
4496,1,0
4497,1,0
4498,1,1
4499,12,10
4500,1975,1494
4501,480,216
4502,15,9
4503,10,8
4504,7,1
4505,44656,35695
4506,26,10
4507,6,3
4508,4,1
4509,1102,683
4510,1,1
4511,1,1
4512,33,15
4513,20,1
4514,1,0
4515,12,7
4516,9,2
4517,14,8
4518,2,0
4519,1932,331
4520,1,0
4521,2,0
4522,748,365
4523,7,4
4524,34,14
4525,1,0
4526,5,1
4527,7,6
4528,10,6
4529,1,1
4530,1,0
4531,4,3
4532,1,1
4533,2,0
4534,958,173
4535,20,6
4536,3,1
4537,1,1
4538,1,1
4539,8,4
4540,4,3
4541,1,0
4542,119,43
4543,46,24
4544,1,0
4545,61,41
4546,2,1
4547,1,0
4548,1,0
4549,9,4
4550,28820,22156
4551,1,0
4552,5,3
4553,4,1
4554,15,10
4555,6,3
4556,1,1
4557,34,22
4558,14,1
4559,37,28
4560,6,1
4561,3,2
4562,1,0
4563,305,226
4564,23,13
4565,16,10
4566,2250,1616
4567,2,0
4568,3,1
4569,2,0
4570,7,1
4571,3,2
4572,8,3
4573,6,1
4574,1,0
4575,3,0
4576,1,1
4577,2,1
4578,4,2
4579,3,1
4580,2,1
4581,20,17
4582,39,10
4583,11,6
4584,1,0
4585,6,1
4586,1,0
4587,50,34
4588,6,4
4589,3,1
4590,1,1
4591,1,0
4592,3,1
4593,35,11
4594,3,1
4595,9,0
4596,1,0
4597,15,4
4598,8,5
4599,1,0
4600,30,18
4601,10,9
4602,2,2
4603,11,6
4604,812,628
4605,8,2
4606,2,1
4607,1,0
4608,117,39
4609,3,1
4610,4,2
4611,100,56
4612,2605,1909
4613,13,3
4614,2,1
4615,3,2
4616,1,1
4617,11,4
4618,30,14
4619,4,3
4620,2,0
4621,12,4
4622,1,0
4623,11,5
4624,3,3
4625,5,2
4626,8,0
4627,4,2
4628,3,0
4629,2,0
4630,11,9
4631,3,1
4632,172,59
4633,462,321
4634,1,0
4635,7,2
4636,3,0
4637,1,1
4638,1,0
4639,959,764
4640,3,2
4641,219,167
4642,11,4
4643,4,0
4644,20,13
4645,1,1
4646,1,0
4647,7,3
4648,2,1
4649,10,6
4650,6,3
4651,4,1
4652,1,1
4653,3,3
4654,6,1
4655,2,1
4656,4,2
4657,196,87
4658,243,202
4659,215,130
4660,71,41
4661,6,0
4662,1,1
4663,4,2
4664,4,3
4665,46,24
4666,1,0
4667,218,151
4668,4,4
4669,14,6
4670,15,6
4671,5,1
4672,1,1
4673,1,1
4674,1,0
4675,66,45
4676,3,0
4677,7,1
4678,22,12
4679,24,17
4680,5,2
4681,20,7
4682,2,1
4683,2,0
4684,1,0
4685,1077,644
4686,2,0
4687,516,372
4688,27,7
4689,204,77
4690,7,4
4691,2,1
4692,3,1
4693,5,2
4694,1,1
4695,13,6
4696,1,0
4697,2,2
4698,5,1
4699,2,0
4700,1,1
4701,9943,4979
4702,1,0
4703,2,1
4704,4599,3227
4705,19,5
4706,1,0
4707,3,1
4708,33,12
4709,2,0
4710,21,15
4711,1213,196
4712,3,1
4713,10,3
4714,7,0
4715,1,0
4716,8,3
4717,613,179
4718,23,16
4719,2,1
4720,30,23
4721,12,10
4722,3,0
4723,2538,1803
4724,79,63
4725,3,0
4726,887,144
4727,1,0
4728,27,18
4729,27,21
4730,401,47
4731,3,3
4732,1,0
4733,252,128
4734,8,1
4735,13,6
4736,9,5
4737,6,0
4738,4,1
4739,740,406
4740,5,1
4741,120,57
4742,14,6
4743,6,2
4744,37,20
4745,301,77
4746,2149,576
4747,1,1
4748,14,8
4749,22,16
4750,1,1
4751,851,335
4752,19,8
4753,1,0
4754,3,1
4755,247,165
4756,2,2
4757,2,1
4758,12,10
4759,4,3
4760,406,313
4761,96,43
4762,1,0
4763,3,3
4764,105,48
4765,2,1
4766,59,31
4767,1,0
4768,77,17
4769,1549,252
4770,2,2
4771,4,2
4772,19,6
4773,1,1
4774,71,37
4775,14,0
4776,2,0
4777,73,50
4778,2,1
4779,15,11
4780,1,0
4781,2,1
4782,26,11
4783,2,2
4784,48,21
4785,3,0
4786,97,25
4787,2100,1130
4788,6,1
4789,1262,515
4790,5,4
4791,1,1
4792,2,2
4793,7,6
4794,3,0
4795,98,67
4796,1,1
4797,1,0
4798,193,104
4799,3,0
4800,161,57
4801,9,1
4802,7,4
4803,1,0
4804,38,24
4805,25946,21866
4806,2,1
4807,2,1
4808,10,5
4809,5,1
4810,3,1
4811,1,1
4812,1,1
4813,37,9
4814,2,0
4815,3,0
4816,1,0
4817,14,7
4818,7,6
4819,2,1
4820,1,0
4821,3,1
4822,2,0
4823,1,1
4824,1695,428
4825,12745,11011
4826,13,6
4827,14,6
4828,1,1
4829,19715,14649
4830,1,0
4831,53,36
4832,255,113
4833,6,3
4834,3,0
4835,3,0
4836,1,1
4837,18,13
4838,2,2
4839,3,1
4840,5,2
4841,6,4
4842,32,12
4843,9,6
4844,16,11
4845,81,28
4846,2,0
4847,29,23
4848,5,3
4849,705,373
4850,66,37
4851,12,6
4852,5,2
4853,1,1
4854,3,1
4855,4,2
4856,2,2
4857,517,249
4858,3,1
4859,1,1
4860,13,5
4861,93,40
4862,8,7
4863,260,209
4864,252,183
4865,34,26
4866,40,28
4867,2,1
4868,474,261
4869,2,1
4870,6,1
4871,1,0
4872,18,12
4873,1,0
4874,231,119
4875,5,3
4876,13,5
4877,107,68
4878,2,2
4879,37,25
4880,5,2
4881,2,2
4882,11,4
4883,3,0
4884,5,1
4885,110,89
4886,5,3
4887,271,183
4888,11,4
4889,2,0
4890,272,214
4891,1,0
4892,26,6
4893,2,1
4894,1,1
4895,109,41
4896,7084,5095
4897,287,211
4898,49,11
4899,110,66
4900,2,1
4901,2,0
4902,776,321
4903,1,0
4904,1,0
4905,5,2
4906,18,8
4907,82,58
4908,1,0
4909,104,66
4910,2,0
4911,1,0
4912,13,5
4913,2,2
4914,4,1
4915,1,1
4916,20,17
4917,8,7
4918,2448,1258
4919,5,2
4920,2,0
4921,1053,354
4922,2,1
4923,1,0
4924,6,1
4925,2,2
4926,686,498
4927,12,2
4928,2,1
4929,2,0
4930,506,91
4931,6,4
4932,1133,410
4933,2,0
4934,2,2
4935,32,14
4936,3,3
4937,10,6
4938,5,3
4939,6,4
4940,30,10
4941,3,3
4942,6,2
4943,3,2
4944,419,187
4945,1,0
4946,6,1
4947,56,42
4948,600,511
4949,1,0
4950,2,2
4951,1,0
4952,2,0
4953,19,4
4954,14,3
4955,1,1
4956,384,80
4957,322,109
4958,4,2
4959,1,0
4960,93,23
4961,2,1
4962,3,1
4963,3,2
4964,1022,341
4965,3,1
4966,1,1
4967,1,1
4968,5,4
4969,3,1
4970,1,1
4971,19,3
4972,64,21
4973,4,0
4974,2,2
4975,31,15
4976,3,3
4977,1,1
4978,477,356
4979,4,1
4980,7,5
4981,2989,1135
4982,8,5
4983,3711,1004
4984,1,1
4985,2,1
4986,54,40
4987,4,3
4988,752,363
4989,6162,1670
4990,1,1
4991,1,0
4992,3,0
4993,2,1
4994,37,31
4995,1,1
4996,6,0
4997,1,0
4998,36,29
4999,23,19
5000,1,1
5001,268,157
5002,2,0
5003,2,0
5004,4,2
5005,1,0
5006,47,35
5007,4,2
5008,42,21
5009,1,0
5010,3,1
5011,8,3
5012,118,36
5013,11,5
5014,15,4
5015,328,149
5016,3,1
5017,32,14
5018,29,19
5019,9,5
5020,487,108
5021,10,4
5022,3,2
5023,3,1
5024,3,2
5025,3,0
5026,8,6
5027,1,0
5028,1,0
5029,13,4
5030,1,1
5031,1,0
5032,202,98
5033,18,14
5034,17,13
5035,12,11
5036,17,3
5037,5,0
5038,2,1
5039,3,0
5040,146,36
5041,15,8
5042,4,0
5043,3,3
5044,14,10
5045,1548,835
5046,9,2
5047,2,0
5048,3,1
5049,52,40
5050,28,11
5051,5,3
5052,1,0
5053,3,0
5054,4,2
5055,44,10
5056,103,81
5057,7,1
5058,2,1
5059,87,67
5060,3,2
5061,1,1
5062,4,2
5063,6,4
5064,1,0
5065,40,12
5066,9,3
5067,15,12
5068,2,0
5069,1,0
5070,4,1
5071,1,0
5072,3,1
5073,2,1
5074,45,17
5075,12,2
5076,141,109
5077,553,261
5078,2,0
5079,8,6
5080,117,69
5081,175,146
5082,10,7
5083,80,52
5084,2,1
5085,32,18
5086,1,0
5087,4,4
5088,61,30
5089,4,3
5090,5390,4749
5091,1,1
5092,1,0
5093,1,1
5094,4,4
5095,119,60
5096,4,2
5097,288,167
5098,1577,1003
5099,3,2
5100,132,67
5101,1,0
5102,5,4
5103,1,1
5104,1,1
5105,2,1
5106,4,2
5107,2,2
5108,61,46
5109,3,2
5110,2,0
5111,2,1
5112,6,5
5113,8,4
5114,2,0
5115,15384,12131
5116,3593,2461
5117,1,0
5118,13,6
5119,45,8
5120,160,110
5121,182,93
5122,16,11
5123,3,1
5124,4,1
5125,9,4
5126,5,4
5127,1,0
5128,1,0
5129,12,7
5130,1,1
5131,2,1
5132,2,0
5133,61,28
5134,18,10
5135,13,9
5136,10,3
5137,1,0
5138,4,0
5139,145,81
5140,2,0
5141,6,3
5142,3,1
5143,43,28
5144,3,1
5145,6,4
5146,1,1
5147,2,1
5148,14,6
5149,1,0
5150,4,2
5151,2,0
5152,4,1
5153,40,8
5154,145,30
5155,14,7
5156,8002,5898
5157,5,0
5158,3,2
5159,2,1
5160,18,5
5161,188,133
5162,27,19
5163,1,0
5164,6,5
5165,155,122
5166,2,1
5167,3,2
5168,1,0
5169,15,6
5170,1,1
5171,4,1
5172,209,29
5173,4,4
5174,1,0
5175,7,4
5176,2,2
5177,2,1
5178,5,1
5179,1,0
5180,2059,1652
5181,4,0
5182,69,49
5183,5,3
5184,3,0
5185,10,7
5186,54,39
5187,217,132
5188,2842,763
5189,3,1
5190,22,18
5191,6,5
5192,1,1
5193,12,3
5194,1,1
5195,1,0
5196,370,239
5197,3,0
5198,1097,114
5199,4,1
5200,1743,1463
5201,13,9
5202,54,36
5203,5,1
5204,4,0
5205,2,0
5206,3,0
5207,3821,2175
5208,9,4
5209,373,116
5210,2,2
5211,2,1
5212,712,445
5213,45,14
5214,4,0
5215,4,2
5216,1,1
5217,5,2
5218,130,78
5219,3,1
5220,1,0
5221,1,1
5222,38,24
5223,181,94
5224,2,1
5225,1,0
5226,21,8
5227,19,8
5228,158,47
5229,21,4
5230,4,1
5231,3,1
5232,1,0
5233,9,4
5234,96,63
5235,2,0
5236,1,0
5237,2,0
5238,2,0
5239,4,4
5240,138,86
5241,3,3
5242,1,1
5243,114,95
5244,922,403
5245,14,6
5246,11,8
5247,1,0
5248,1,1
5249,6,2
5250,7,5
5251,5,5
5252,2,1
5253,2,0
5254,17,15
5255,3,2
5256,1,1
5257,3,1
5258,7,4
5259,1006,136
5260,4,2
5261,1,1
5262,7,1
5263,1,1
5264,1222,725
5265,10,4
5266,1,1
5267,62,12
5268,21,8
5269,153,119
5270,25,10
5271,2,2
5272,3,1
5273,1,0
5274,10,3
5275,9132,2554
5276,16,9
5277,38,14
5278,5065,2804
5279,5,3
5280,13,10
5281,9,5
5282,12,9
5283,42,11
5284,449,150
5285,152,110
5286,272,73
5287,1,0
5288,7,2
5289,74,52
5290,5251,2973
5291,2,2
5292,1,0
5293,473,310
5294,2,1
5295,7,5
5296,2,1
5297,1,0
5298,2,1
5299,4,3
5300,9,6
5301,1,0
5302,2,0
5303,2,1
5304,5,3
5305,4,2
5306,4,1
5307,3,2
5308,39,7
5309,1,1
5310,2,2
5311,1315,412
5312,2950,2284
5313,2,2
5314,2,1
5315,7,7
5316,3,3
5317,22,11
5318,2,2
5319,1,1
5320,3,1
5321,4,2
5322,26,13
5323,3,1
5324,16,6
5325,3,2
5326,2,0
5327,2,0
5328,1,0
5329,1,0
5330,2,2
5331,1,1
5332,5,0
5333,67,48
5334,47,27
5335,1,1
5336,231,173
5337,225,184
5338,5,2
5339,3,2
5340,3,1
5341,6,1
5342,3,1
5343,2,1
5344,2,0
5345,13,8
5346,9,0
5347,1,1
5348,23,12
5349,19,10
5350,1,0
5351,155,97
5352,4,2
5353,2,1
5354,1688,1145
5355,2,1
5356,26,24
5357,369,314
5358,21,14
5359,7,2
5360,5085,3832
5361,2,0
5362,1,0
5363,9,6
5364,2,1
5365,1,0
5366,6,2
5367,2,0
5368,4,2
5369,6,4
5370,2,0
5371,38,28
5372,3,0
5373,212,59
5374,1,0
5375,110,67
5376,4,0
5377,20,10
5378,18,12
5379,680,453
5380,2,1
5381,2,1
5382,20,13
5383,38,27
5384,2,0
5385,6,3
5386,7,4
5387,1,0
5388,3,3
5389,6,3
5390,4,0
5391,2,2
5392,3,2
5393,5,1
5394,2,1
5395,2,1
5396,1257,902
5397,1,0
5398,4,1
5399,6,1
5400,3,2
5401,6,3
5402,20,14
5403,23,13
5404,1,1
5405,3,3
5406,1,1
5407,3,2
5408,420,322
5409,4,3
5410,1,0
5411,880,441
5412,72,58
5413,36,12
5414,707,413
5415,31,9
5416,6,6
5417,1117,723
5418,38,2
5419,2,1
5420,283,208
5421,132,93
5422,1,0
5423,54,26
5424,5,1
5425,693,201
5426,18,15
5427,3653,1272
5428,8,0
5429,1,1
5430,9,3
5431,7,5
5432,2879,2327
5433,4,3
5434,58,40
5435,5,2
5436,13,4
5437,1,0
5438,10,2
5439,1,1
5440,11,1
5441,1,1
5442,4,1
5443,402,170
5444,15,8
5445,10,3
5446,1335,718
5447,20,16
5448,8,4
5449,1,1
5450,2,0
5451,8302,6521
5452,74,47
5453,7,3
5454,2,2
5455,44,32
5456,1,0
5457,34,19
5458,1,0
5459,1431,1148
5460,295,61
5461,1,1
5462,2,1
5463,8,1
5464,40,17
5465,4,3
5466,4,1
5467,1,0
5468,97,48
5469,6,5
5470,1,0
5471,6,4
5472,2,1
5473,1,0
5474,101,68
5475,22,14
5476,9,5
5477,3,1
5478,7,1
5479,30,21
5480,2,1
5481,1142,891
5482,4,2
5483,1,1
5484,796,546
5485,579,386
5486,2,0
5487,14,8
5488,11,8
5489,11,6
5490,547,240
5491,3,2
5492,749,281
5493,4,2
5494,8,2
5495,747,203
5496,55,14
5497,13,8
5498,1,1
5499,31,15
5500,18,5
5501,3,1
5502,2,0
5503,14,8
5504,1,0
5505,3,2
5506,1722,1394
5507,11,3
5508,6,3
5509,4,1
5510,2,2
5511,2,1
5512,2,1
5513,13,13
5514,1,1
5515,7,3
5516,7542,4179
5517,194,26
5518,4,1
5519,4,4
5520,1,1
5521,24,17
5522,9,5
5523,1,1
5524,138,95
5525,5,1
5526,712,478
5527,2,2
5528,4,1
5529,3,1
5530,17,11
5531,160,100
5532,2,2
5533,1,1
5534,2,0
5535,1,1
5536,51,13
5537,85,36
5538,353,283
5539,10,3
5540,1,1
5541,1,1
5542,1,0
5543,13,6
5544,6,3
5545,3,0
5546,6,2
5547,4,2
5548,1,0
5549,1,1
5550,10,6
5551,3,3
5552,4,2
5553,54,33
5554,20,10
5555,2,0
5556,1082,561
5557,321,194
5558,1,1
5559,1,0
5560,3,2
5561,1,0
5562,21,11
5563,2,1
5564,11,1
5565,1,0
5566,1,1
5567,4,2
5568,13,5
5569,673,548
5570,3,1
5571,11,6
5572,424,138
5573,36,21
5574,13,4
5575,17,12
5576,1,1
5577,8,4
5578,2,1
5579,15,9
5580,166,24
5581,218,96
5582,9,2
5583,1445,890
5584,22,19
5585,2,2
5586,292,239
5587,208,9
5588,5,1
5589,1,1
5590,6,3
5591,101,72
5592,91,61
5593,99,17
5594,7,2
5595,3,0
5596,1,0
5597,11,6
5598,1,0
5599,5,3
5600,4,0
5601,5,2
5602,30,14
5603,3,1
5604,1,0
5605,1,0
5606,7,5
5607,3,1
5608,1,0
5609,168,124
5610,181,106
5611,5,3
5612,2,1
5613,6,2
5614,2,2
5615,2887,2193
5616,12,10
5617,5,0
5618,2,1
5619,2,1
5620,4,3
5621,702,491
5622,5,1
5623,19,8
5624,1919,1507
5625,1043,437
5626,7,6
5627,14,5
5628,6,2
5629,7,3
5630,2,2
5631,3,2
5632,220,43
5633,1,1
5634,7,1
5635,36,14
5636,341,270
5637,4,3
5638,14,9
5639,4,3
5640,3,1
5641,4,3
5642,445,278
5643,1,0
5644,1,1
5645,5,2
5646,2,2
5647,3,0
5648,1,1
5649,2,0
5650,25,8
5651,2,1
5652,10,8
5653,158,129
5654,3,2
5655,24,13
5656,3,0
5657,2,1
5658,1,0
5659,2646,1074
5660,382,228
5661,33,16
5662,10,4
5663,1,0
5664,83,64
5665,5,0
5666,2,2
5667,1,1
5668,4,2
5669,4,2
5670,1,0
5671,6,0
5672,3,3
5673,3,2
5674,43,32
5675,5,2
5676,5,0
5677,3,0
5678,7,2
5679,11,1
5680,179,96
5681,1,0
5682,30,16
5683,17,11
5684,1,0
5685,2,2
5686,14,10
5687,2,2
5688,107,24
5689,109,40
5690,2,0
5691,2,1
5692,900,550
5693,1,1
5694,16,10
5695,23,20
5696,2,1
5697,6,1
5698,5175,445
5699,2,2
5700,2,0
5701,350,197
5702,490,170
5703,28,19
5704,23,7
5705,1,0
5706,3,2
5707,423,188
5708,904,357
5709,1,1
5710,10,5
5711,1,0
5712,76,21
5713,5,4
5714,64,7
5715,83,22
5716,2675,1924
5717,2607,2048
5718,9,2
5719,171,120
5720,3,1
5721,1,0
5722,1,0
5723,1,1
5724,74,11
5725,11,3
5726,3,1
5727,9,5
5728,6,2
5729,171,91
5730,2,2
5731,9,7
5732,2,2
5733,3,1
5734,1,1
5735,3,2
5736,5,2
5737,701,605
5738,12,6
5739,11,3
5740,5,2
5741,2,1
5742,31,18
5743,24,12
5744,4,3
5745,102,60
5746,11,4
5747,2,1
5748,66,39
5749,8951,5880
5750,3,0
5751,5,2
5752,1076,661
5753,1274,477
5754,4968,1309
5755,1409,850
5756,7,4
5757,11,1
5758,45,21
5759,3,2
5760,1,0
5761,29,14
5762,1,1
5763,8,6
5764,29,8
5765,1,0
5766,2,0
5767,20,14
5768,13,9
5769,4,1
5770,1,1
5771,1,0
5772,1,0
5773,4,3
5774,1,0
5775,8,1
5776,2268,1596
5777,2,1
5778,1,0
5779,1,0
5780,11,7
5781,1,0
5782,3,0
5783,284,239
5784,1,0
5785,4,3
5786,2,2
5787,2,0
5788,2,0
5789,8,3
5790,1,0
5791,13,11
5792,1,0
5793,1,0
5794,9,7
5795,3,2
5796,1,0
5797,2,1
5798,1,0
5799,3,0
5800,1,1
5801,4,1
5802,5,1
5803,1,0
5804,9456,7904
5805,2,1
5806,25,4
5807,15,8
5808,256,30
5809,8,3
5810,2,0
5811,2,1
5812,2,0
5813,2,1
5814,3,2
5815,470,149
5816,1,0
5817,15,7
5818,3,0
5819,21,8
5820,11,7
5821,33,25
5822,15,9
5823,97,38
5824,10,5
5825,1,0
5826,2,0
5827,6,3
5828,1,0
5829,2,1
5830,4,2
5831,39,17
5832,1,1
5833,3,1
5834,16,5
5835,2,1
5836,3,0
5837,1,1
5838,6844,3627
5839,1509,605
5840,4,2
5841,4,1
5842,3,0
5843,1,0
5844,2,0
5845,3,1
5846,37,17
5847,5,3
5848,2,0
5849,25,15
5850,228,67
5851,76,37
5852,1,0
5853,5953,2992
5854,3,2
5855,3,0
5856,2,1
5857,1,1
5858,2,1
5859,2,0
5860,6240,4848
5861,11,4
5862,1,0
5863,3,1
5864,1,1
5865,2,0
5866,65,21
5867,45,24
5868,4,2
5869,1,0
5870,7,4
5871,16,6
5872,2077,1300
5873,3,0
5874,1,1
5875,359,182
5876,3,1
5877,10,5
5878,14,4
5879,3,2
5880,32,16
5881,3,2
5882,507,430
5883,2,2
5884,12,10
5885,1,0
5886,3,3
5887,588,271
5888,3,0
5889,1,1
5890,5,2
5891,2336,976
5892,4,2
5893,42,20
5894,1,1
5895,1,0
5896,3,0
5897,2,2
5898,3,1
5899,2,1
5900,25,15
5901,2,0
5902,634,324
5903,5,0
5904,1220,978
5905,19,14
5906,2,0
5907,92,65
5908,238,99
5909,4,3
5910,11,2
5911,2,2
5912,8,1
5913,18997,11719
5914,3,1
5915,4,1
5916,2,1
5917,1428,458
5918,28,10
5919,692,169
5920,3,1
5921,20,3
5922,1,1
5923,4,1
5924,1,0
5925,2,0
5926,4,1
5927,1,0
5928,57,14
5929,2,1
5930,3,0
5931,7,3
5932,7,6
5933,19,6
5934,151,113
5935,3,0
5936,60,44
5937,26,12
5938,112,83
5939,1,1
5940,3,1
5941,43,13
5942,13,0
5943,3,2
5944,1,0
5945,2,1
5946,3,2
5947,55,35
5948,446,211
5949,128,78
5950,4,1
5951,1,0
5952,1,1
5953,84,58
5954,3,1
5955,20474,16850
5956,28,17
5957,1,1
5958,1,1
5959,4,1
5960,22,12
5961,4970,2542
5962,2,1
5963,24,20
5964,1631,708
5965,90,77
5966,3,2
5967,1,0
5968,12,7
5969,50,18
5970,7,1
5971,48,28
5972,8,8
5973,10,8
5974,14,4
5975,17,2
5976,103,37
5977,65,53
5978,1,1
5979,17,13
5980,2,1
5981,1,1
5982,2,1
5983,1,0
5984,2,1
5985,1,1
5986,272,156
5987,20,10
5988,30,5
5989,9,2
5990,3,0
5991,5,2
5992,292,104
5993,1,0
5994,3,2
5995,176,131
5996,13,6
5997,55,26
5998,14,5
5999,1,0
6000,12,10
6001,2,0
6002,60,32
6003,28,23
6004,8,3
6005,1,1
6006,8,5
6007,2,1
6008,163,120
6009,4,3
6010,1,1
6011,1,1
6012,38,19
6013,2,0
6014,89,15
6015,5,4
6016,863,585
6017,10,3
6018,4,3
6019,1,0
6020,5,3
6021,10,4
6022,1,0
6023,4,2
6024,5,4
6025,225,179
6026,4,1
6027,4,0
6028,27,17
6029,2,1
6030,5,3
6031,1,1
6032,2,0
6033,7,5
6034,1,1
6035,1,1
6036,3,1
6037,1248,387
6038,3,1
6039,3,1
6040,352,207
6041,4,2
6042,4,3
6043,7,1
